,1,message,label,4
534,40534,"It is a solemn thing, and no small scandal in the Kingdom, to see God’s children starving while seated at the Father’s table. -AW Tozer",sadness,0.375
535,40535,Hey @AppleSupport - how do I find my play history on new #ios10 #appleMusic #music #lost,sadness,0.375
536,40536,Do not grow weary in doing good. The treadlines are better than deadlines.' @billclinton #CGI2016,sadness,0.375
537,40537,Fellaini has been playing ahead of this guy...just let that sink in,sadness,0.375
538,40538,@SatansLezzie @gehrig38 @joesmith12431 @ejamesl I think he was huffing that pine tar they use for bat gripping.,sadness,0.375
539,40539,Gonna be a loooooong year as a Browns fan. Longer than normal and that's ,sadness,0.375
540,40540,@RossKemp great programme tonight  #upsetting #extremeworld,sadness,0.375
541,40541,Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious,sadness,0.375
542,40542,"@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there.  #ignorant",sadness,0.375
543,40543,Floofel.i wonder if your mother knows how dark your humor can be.Needs to realize how much of a butt Apple is. Pastels and cats.cutie pie.,sadness,0.375
544,40544,Damn gud #premiere #LethalWeapon...#funny and #serious,sadness,0.375
545,40545,"@sundersays made me laugh, that quote. In a sort of rueful way.",sadness,0.375
546,40546,"But When it come to a serious situation, I be glad I gave it deep thought 💯",sadness,0.375
547,40547,All this doom and gloom! We scored from open play again! And only conceded two this time. #progress they means a 1-1 draw on Saturday for me,sadness,0.375
548,40548,Contactless affliction kart are the needs must regarding the psychological moment!: xbeUJGB,sadness,0.375
549,40549,"@LBardugo Start w/ the 3 songs in Blue Neighborhood\n1) Wild\n2)Fools\n3)Talk Me down 😭😭for #Wesper\nAlso,\n4)Too Good.  #serious kaz/inej feelz",sadness,0.375
550,40550,"the grave of a beat, a bravehearted cave lover, cage lover, sage #lover who made #soup of you, twisted to spoony #melancholy, spikes, spices",sadness,0.375
551,40551,"Like, 'loon attic'. Luckily it quickly sunk in that it was the wrong pronunciation, but I still couldn't stop saying it. It just stuck.",sadness,0.375
552,40552,"I'm onto you, @Sargon_of_Akkad, I know you secretly pine for a masculine order, objective morality, and disciplined transcendent pursuits.",sadness,0.375
553,40553,Some Erykah Badu to sedate me 💕,sadness,0.375
554,40554,"@MarGraham I am practically obsessed with it, the very thought of their departure makes me feel both melancholic and grateful.  Safe journey",sadness,0.375
555,40555,Don't get discouraged when simple minds don't see your vision,sadness,0.375
556,40556,#ThankYouCGI - Do not grow weary in doing good. #CGI2016,sadness,0.375
557,40557,@jodikantor @nytimes only if YOU will pay for them and YOU will be responsible for them and their doings. #sober #real #blind,sadness,0.369
558,40558,I'm too sober time to get shit faced,sadness,0.36
559,40559,I don't want perfect. It's too boring and dull.,sadness,0.36
560,40560,@LacesUntied_ yea lol catchy you fret,sadness,0.358
561,40561,@TimewarpArcade @tenpencearcade Do you really have to pedal like a nutter to get anywhere? I remember it being more sedate.,sadness,0.355
562,40562,"AQW should've always stayed in the 08 art style, now it's just a competition to create more detailed art each time.",sadness,0.354
563,40563,"Pops are joyless, soulless toys which look nearly identical.  They are the perfect expression of consumerism.  'I enjoy this franchise'",sadness,0.354
564,40564,"@DinoHyogi Hakyeon takes all the attention happily, perching on Wonshik's shoulder to sulk when Jaehwan accidentally caused a tiny explosion",sadness,0.354
565,40565,@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales #lost,sadness,0.354
566,40566,there are #serious #chinks in #India’s #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n@Abhijit_Iyer,sadness,0.354
567,40567,"From what I know of the man, I have to assume that @realDonaldTrump has had a heated argument with his own penis. ",sadness,0.354
568,40568,Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,sadness,0.354
569,40569,@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley,sadness,0.354
570,40570,"@MendipHillsAONB do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since.  #Autumn",sadness,0.354
571,40571,@patthemanager how could I work with @chancetherapper . ? #serious,sadness,0.354
572,40572,@marielleblaine8 @princesskeilani I told pine I didn't want it so I didn't have to have it,sadness,0.354
573,40573,Why is it that we rejoice at a birth and grieve at a funeral? It is because we are not the person involved. ― Mark Twain,sadness,0.354
574,40574,Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.,sadness,0.354
575,40575,So @JeffProbst those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost soles,sadness,0.354
576,40576,@MarianKeyes maybe he had constipation issues..? Not that I KNOW dates relieve such an affliction! No way jose!,sadness,0.354
577,40577,Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable. - Sydney J. Harris,sadness,0.354
578,40578,Learning how to use twitter #lost,sadness,0.354
579,40579,"@TheRandomAnt @meg_m203 yeah, they figured that ornaments are way more wanted than spektar and desolate gear. Well they thought right.",sadness,0.354
580,40580,Corbyn loses and I walk up to a crying Corbyn supporter and whisper\n\n'Don't mourn. Organise'\n\nAnd laugh and laugh,sadness,0.354
581,40581,@Netflix_ME penny dreadful season 3?,sadness,0.354
582,40582,#Always #borrow #money from a #pessimist. He won't #expect it #back.,sadness,0.354
583,40583,"-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco",sadness,0.354
584,40584,"@_noTORIEty lol senior year we would get early dismal for work study ,he was her boss and you know what happened next 🙃",sadness,0.354
585,40585,In serious need of a nap,sadness,0.354
586,40586,@rihaBabyJ Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. :),sadness,0.354
587,40587,@janhopis I found the first few episodes of Bojack incredibly funny. Then it got less funny but I stayed for the #drama,sadness,0.354
588,40588,"I don't know why everyone is pretending to be sad about angelina and brad, everyone knows his dumb ass should've stayed with jennifer.",sadness,0.354
589,40589,@IMKristenBell @lauralittlelegs pine nut.... Chestnut....peanut....wait... Wrong film,sadness,0.35100000000000003
590,40590,"Never switched up, stayed down this the same person since day one.",sadness,0.34700000000000003
591,40591,Do not grow weary of doing good' a lasting legacy @billclinton @ClintonGlobal #CGI2016 #thankfulmoment @ProjectThankful,sadness,0.34299999999999997
592,40592,And with rich Fumes his sullen sences cheer'd.,sadness,0.342
593,40593,I told my chiropractor 'I'm here for a good time not a long time' when he questioned my habits and yet again I have unnerved a doctor,sadness,0.34
594,40594,"@Courteoussoul @MattyMcDee I'm at 349 and just decoded 20 or more blues and not one was over 340, where you getting your blues?",sadness,0.33299999999999996
595,40595,First weekend of fall; let's see if I can stay disciplined to this seasons goals. #fitness #running #sober #Mindset #firstfriday #family,sadness,0.33299999999999996
596,40596,Some #people already talks about #Halloween \nYou'll get some #dark #music to go with it\n#gothic #bloody #HalloweenHorrorNights,sadness,0.33299999999999996
597,40597,"@KhoroshiySoldat --prepared.\n\n'Not as far as I know.' was her dull reply. 'There are still survivors, members from it. Like I said,-/",sadness,0.33299999999999996
598,40598,@BookOfKaells @quennell3_ no blues?!,sadness,0.33299999999999996
599,40599,"In the name of our Lord &amp; Saviour Harambe we pray, bless all apes across the world.\n\nHear our solemn oaths and pardon sympathetic hominids.",sadness,0.33299999999999996
600,40600,"@msfang they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate",sadness,0.33299999999999996
601,40601,Bro Why pine green forget me nots are mediumpurple pickering is not lit and so on,sadness,0.33299999999999996
602,40602,@JonathanHatfull I’ll look forward to it. Hoping for lots of stetson-tilting and rueful looks into whiskey glasses.,sadness,0.33299999999999996
603,40603,there’s shaytan in this room wallahi its been dark all the time now the lamp is on!! omg shaytan,sadness,0.33299999999999996
604,40604,"@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-",sadness,0.33299999999999996
605,40605,@Bietron 🤓 dont be sad.. btw good night davina..go sleep larh..,sadness,0.33299999999999996
606,40606,Refuge Recovery Boston - Weds 7:30-9 pm. #healing #support #addiction #recovery #buddhism #meditation #sober #cambma #meeting #harvardsq,sadness,0.33299999999999996
607,40607,More #checking at #work today\n\n#coffee #drank and now it's #down to some #serious #business \n\n#Thursday bring on #Friday,sadness,0.33299999999999996
608,40608,Somehow 90% of the sausage in this pasta I made sunk to the bottom so I'm eating sausage with a tiny bit of leftover pasta,sadness,0.33299999999999996
609,40609,"@holly_lolly7 I just have serious respect for any man that can pull off a bun better than I can, like maybe they can teach me their ways.",sadness,0.33299999999999996
610,40610,"Transparency and openness ' is a dull sell for a fans group - want more verbs like buying, defending, building and securing.",sadness,0.33299999999999996
611,40611,Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised ,sadness,0.33299999999999996
612,40612,No quite sure how Craig Gordon's stayed on the park there !!,sadness,0.33299999999999996
613,40613,@courtneymee I'm 3 days sober don't wanna ruin it,sadness,0.33299999999999996
614,40614,I wanna see you smile I don't wanna see you make a frown,sadness,0.33299999999999996
615,40615,@KurakkuSora he is.\nSure his mind was clouded but...],sadness,0.33299999999999996
616,40616,Snores on TL. Boredom sunk in.,sadness,0.33299999999999996
617,40617,Season 3 of penny dreadful is on Netflix...well my afternoon is filled,sadness,0.33299999999999996
618,40618,Do not grow weary in doing good.'\n\n-@billclinton,sadness,0.325
619,40619,@SheilaCustis We don't expect women to be violent &amp; discourage it. It's really about how we're raising our boys.,sadness,0.322
620,40620,"LOL! @TheFrankJLopes was just awarded the “F” bomb trophy on #AutoDealerLive, @RealMatKoenig :) #serious",sadness,0.321
621,40621,Jay Z and Brad Pitt cheated ..Bey stayed Angie left #cheaters #love #lust #sex #couples #relationships #date #marriage #divorce,sadness,0.32
622,40622,"Carry on my wayward son, there'll be peace when you are done. Lay your weary head to rest. Don't you cry no more. #Supernatural",sadness,0.318
623,40623,@Vixen85Webster yep &amp; I stayed in pjs all day too lol x,sadness,0.312
624,40624,For those of you who I have footage of but didn’t make it into this mix—don’t get discouraged! I ran out of room on the beat this week.,sadness,0.312
625,40625,@superbatlane it's true also that he doesn't escape until almost all the car sunk,sadness,0.312
626,40626,ordered my vacation bathing suits. one less thing to fret about.,sadness,0.312
627,40627,@cardiff_blues @CardiffBluesSC Italy another round lets not drop our play and take it to them with a big result out there guys #blues,sadness,0.312
628,40628,"@GriffinLaneP @Mediaite The Left has been protected so long, they've lost their reasoning power.",sadness,0.312
629,40629,New job training= too much meat eating! Oh well. Also- got approved to drive for Lyft! Just need a car... #day35 #sober,sadness,0.312
630,40630,If you sober better roll another Dutch or if u don't smoke nigga better pour another cup 🍁🍾...,sadness,0.312
631,40631,Just put the winter duvet on ☃️❄️🌬☔️ #serious,sadness,0.312
632,40632,"@TetraVariations I don't need a mask, but I'll gladly make a donation to help in ur name! Is it Mr. TY Rex or first initial only? #serious",sadness,0.312
633,40633,#sober life,sadness,0.312
634,40634,need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz,sadness,0.312
635,40635,@_Mrs_Peel @lp_lisa @PaulRGoulden @LisaLuscious Might be the pout of a star baker tho !,sadness,0.312
636,40636,Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' 😳😳 #dark,sadness,0.312
637,40637,I got a short fuse when im sober.,sadness,0.312
638,40638,Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings ,sadness,0.312
639,40639,Never let me see you frown,sadness,0.312
640,40640,@xxnogard_G88 Welcome to the  dark honey !,sadness,0.312
641,40641,@WriterlyTweets Supine on the piano—lips parted. #sixwordstory #amwriting #blues #singer,sadness,0.312
642,40642,7 pax enjoyed the #gloom @Clayorangecrush @F3LakeMurray,sadness,0.312
643,40643,Kinda wanna just book a vacation and go...anyone wanna tag along? #adventure #serious,sadness,0.312
644,40644,"@Cigna bows out for the moment. Rather than sulk, I'm going to @UCSF for an opinion from the guys studying #Oligodendroglioma. ✌️&amp; ❤️ &amp; 🍩's",sadness,0.312
645,40645,I need a syfy series to watch I literally have nothing to watch back to back. I already watched #heroes #lost #jericho #fallenskies  etc etc,sadness,0.312
646,40646,@wabermes The @RavalliRepublic had a good one but then the reporter quit. ,sadness,0.312
647,40647,@jaymohr37 droop saw naked wrestling and asked 'What if I get a hole in one?' #jaymohrsports,sadness,0.312
648,40648,@TheCatHeSay I may be #alwayshungry but I haven't sunk that low yet!! @Thereluctantcat,sadness,0.312
649,40649,"Blessed are those who mourn, for they will be comforted \n                                              Mt 5:4",sadness,0.312
650,40650,@kelly_welles they were brilliant weren't they? Made me feel v dull not having one. And why no tattoo emoji! This'll have to do... ⚓️ x,sadness,0.312
651,40651,"When tears r inappropriate: 'This day is holy to our Lord. Do not grieve, for the joy of the LORD is your strength.' Nehemiah 8:10 NIV #joy",sadness,0.311
652,40652,@DefiantSagacity — Hermione in a sort of thank you before sliding his own plate away from him before frowning at Ron as he continued to —,sadness,0.306
653,40653,Let's get drunk and tell each other things we're afraid to say when we're sober.,sadness,0.303
654,40654,@chelseafc let them know it's the ,sadness,0.3
655,40655,"@FatedDancer ~together.' Hermione  lowered her voice slightly, sounding somewhat  bitter, perhaps even  rueful. 'That would only get you~",sadness,0.3
656,40656,Band members wanted. Contact me #NewcastleGateshead #Sunderland #musicians #musicbusiness #musicislife #music #musically #band #blues #folk,sadness,0.299
657,40657,Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is ,sadness,0.292
658,40658,"#AskAMan but this does not sound like a #serious issue, cause siyahleka the whole time, just having fun",sadness,0.292
659,40659,"@cherrivarisco @audubonsociety Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.",sadness,0.292
660,40660,My name is John Locke and you can't tell me what I can and can't do #lost #アニメ,sadness,0.292
661,40661,ya boy gets mad tired of pine trees,sadness,0.292
662,40662,i wonder how a guy can broke his penis while having sex? #serious,sadness,0.292
663,40663,"@NianticLabs .... For example, catching a gloom would yield 6 oddish candies and catching a vileplume would yield 9.",sadness,0.292
664,40664,@markoheight @Cassie_OB we sound like vampires saying we wanna sink our teeth into the TT lads and their talents 😂😂😂😂😂😂,sadness,0.292
665,40665,i love the word fret so much and im in heaven,sadness,0.292
666,40666,"Marcos Rojo Marcos Rojo running down the wing. Loved by the blues, feared by the reds",sadness,0.292
667,40667,Are you serious??,sadness,0.292
668,40668,@rickygervais my first time in Slough so checked out the new station floor  #LifeOnTheRoad,sadness,0.292
669,40669,@BillSwindell @DePauwU @dick_nixon I was having breakfast when I seen this?! I blew my cereal in the #sink!!,sadness,0.292
670,40670,#PeopleLikeMeBecause of some unknown reason but I try to discourage it,sadness,0.278
671,40671,Bill Clinton: 'Do not grow weary of doing good.' @ClintonGlobal #CGI2016,sadness,0.275
672,40672,.@billradkeradio is not a fan of The Beat Happening. But that's not to discourage aspiring other Olympia musicians! #KUOWrecord,sadness,0.27399999999999997
673,40673,@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity,sadness,0.271
674,40674,@TweeriaLee A stumbling block to the pessimist is a stepping stone to the optimist.,sadness,0.271
675,40675,"@beIIrkes Es, I'm serious 23/8",sadness,0.271
676,40676,Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' @Ken_Dunn,sadness,0.271
677,40677,When you get lost in a neighborhood and have to use the gps on your phone to find your way out. #lost #GoogleMaps #blondmoment,sadness,0.271
678,40678,@emorottie true sonicsatam was serious and a bit dark. Aosth is like super goofy and Looney toonie to a degree,sadness,0.271
679,40679,TGIF! Hope everyone that needs to find #recovery can and that our friends stay #sober this weekend! @REBOSTreatment @BlvdCenters,sadness,0.271
680,40680,@pxrfectpeach it's got her little pout,sadness,0.271
681,40681,"@darryella it doesn't chip and it doesn't get dull. Nails gone be looking perfect the whole time, except they gone be grown out 😂",sadness,0.271
682,40682,it didn't impress me but it didn't depress me',sadness,0.271
683,40683,"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot",sadness,0.271
684,40684,The #pessimist complains about the wind; the #optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\n#IGNITE,sadness,0.271
685,40685,"@littlemore20 I had a nice Italian ice-cream whilst resting my tired paws. Honey flavoured, naturally! #FurryTails #lost #Venice.",sadness,0.271
686,40686,I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny,sadness,0.271
687,40687,How much time should I give to my friend who lost his laptop to mourn before I can ask him to give me his laptop charger and extra battery??,sadness,0.271
688,40688,i can't take u #serious unless u use #emojis,sadness,0.271
689,40689,"Back to forest drama -\nfrom my #Forest #music - series, 2016\n#nature #dark #art #photography #Finland",sadness,0.271
690,40690,"@makai_kishi_ Her eyes stayed glued to the monitor, not turning away for anything",sadness,0.271
691,40691,"“Optimism may sometimes be delusional, but pessimism is always delusional.” —Alan Cohen #believe",sadness,0.271
692,40692,"God's love spring.Of one dat sunk his whole estate for d paltry bribe,of a single apple–n yet proud of our ancestry?❤️🗿",sadness,0.271
693,40693,That house on #GrandDesigns isn't in a forest it's in a wibbly wobbly pine plantation,sadness,0.271
694,40694,Beats is accurately all-powerful with respect to high-quality high-frequency speaker in re the extra desolate relating to fire-ea:…,sadness,0.271
695,40695,gloomy weather puts me in the best mood,sadness,0.271
696,40696,Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight 😅,sadness,0.271
697,40697,The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,sadness,0.271
698,40698,"tones - \n: 1/2 of my favourite chris pine stans. i love tones more than anything, mt sweet summer child i will attack anyone who hurts her",sadness,0.271
699,40699,"Amateurs sit and wait for inspiration, the rest of us just get up and go to work.' -- Stephen King #authors #serious #writingtip",sadness,0.271
700,40700,@hotelplanner I stayed at a hotel who  packed picnic lunches to take on the road!! #BetterTogether @Redlizzy1 @NewfieChic @Ladybug_Vic,sadness,0.271
701,40701,@cburt43 turn that frown upside down,sadness,0.27
702,40702,"@iJuvia_ \n\nHearing the noises, Akame opened her eyes and sat up, facing Juvia. She didn't expect at all to see someone around and staid --",sadness,0.266
703,40703,"@petercoffin So safe blues are ok. Are reds ok as well? Obviously, battleground states would not.",sadness,0.263
704,40704,"Hello fellow #horror #creepy #dark #stange #story fans, how's your day? #followme and I'll #followback",sadness,0.263
705,40705,@DDandDeltaboys will be playing in the Bridge Bar @RameltonWhatsOn this sat (24th Sept) #blues #rhythmandblues #ramelton #donegal,sadness,0.254
706,40706,"Oh goodness I'm loving this rainy  day. It's a head down, #creative cap on, &amp; get #lost in your #thoughts kind of day 💭 ☺️ #art #create #biz",sadness,0.25
707,40707,No one wants to win the wild card because you have to play the Cubs on the road. ,sadness,0.25
708,40708,"#Jazz - the #blues is the roots, the rest is the fruits",sadness,0.25
709,40709,Well i did hear once before that girls are attracted to men that look like their dad!  👌 ,sadness,0.25
710,40710,"The labor of love is not cheap or inexpensive, it's the time spent earning it. #lackadaisical #dreamer",sadness,0.25
711,40711,BLUES with BOB HADDRELL &amp; Guests\nFri 23rd Sep 8:30pm - 11:00pm #blues #free #TunbridgeWells,sadness,0.25
712,40712,@RashidAlMaktoum For #serious #intermediaries all required info about #project or #Owner will be mailed.,sadness,0.25
713,40713,"9/30 Howland Cultural Center, #BeaconNy Vickie Raabin &amp; Chris Raabe #blues #soul 8pm  @LocalMotionWVKR @hiddencitiesnyc 845-831-4988",sadness,0.25
714,40714,#FF \n\n@The_Family_X \n\n#soul #blues &amp; #rock #band\n\n#music from the #heart\n\nWith soul &amp; #passion \n\nXx 🎶 xX,sadness,0.25
715,40715,Mmmm #coffee and a good #book on a dreary day! Who can beat that?,sadness,0.25
716,40716,"Sometimes I can't believe I've made it this far.169 days!! I threw out my demons n got #sober #clean, n started #recovery.#Sobriety is #2.",sadness,0.25
717,40717,"All clouded out.\n\n Considering using a camera, 1) star trails 2) eyepiece projection.",sadness,0.25
718,40718,"Learning to trust God can quiet a troubled &amp; restless heart, bring peace to a weary soul, &amp; eliminate the hopelessness that #addiction is!",sadness,0.24
719,40719,A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. \n― Winston S. Churchill #quote,sadness,0.23800000000000002
720,40720,Alt-J - Hunger of the pine.,sadness,0.235
721,40721,these grown ass lil boys yeah i can't take them serious.,sadness,0.235
722,40722,"Be strong &amp; courageous. Do not be terrified or discouraged, for the LORD your God will be with you wherever you go.",sadness,0.22899999999999998
723,40723,Let the #MrRobot binge begin. #nerdshow #compelling #dark,sadness,0.22899999999999998
724,40724,Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂,sadness,0.22899999999999998
725,40725,"#RiceFODays now I am Alex Butler's class on financial management. Starts off with a great, relevant class discussion: movies and sunk costs",sadness,0.22899999999999998
726,40726,"There is no dark side in the moon. In fact, it's all dark.'\nGerry O'Driscoll at the end of 'The Dark side of the Moon'",sadness,0.22899999999999998
727,40727,@BluesfestByron second artist announcement looking good #bluesfest2017  #Music #byronbay,sadness,0.22899999999999998
728,40728,now playing yung fav song ni chavs #sober 😂,sadness,0.22899999999999998
729,40729,"@BlurtAlerts 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. -@Totemprince believe in me, as I do in you",sadness,0.22899999999999998
730,40730,@kcbbcxo don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards 😊 it'll get better!!,sadness,0.22899999999999998
731,40731,Damn gud #premiere #LethalWeapon...#funny and ,sadness,0.22899999999999998
732,40732,I can't mourn Kid Cudi cause we have Travis Scott...,sadness,0.22899999999999998
733,40733,"Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12",sadness,0.21600000000000003
734,40734,Isaiah 40:31\nthose who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary.,sadness,0.214
735,40735,"@AMB4JC @drtonyevans It's our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother",sadness,0.214
736,40736,Unmatched Party Specialist /co @T3RevNeverEnd #serious #job #titles,sadness,0.20800000000000002
737,40737,"Honestly don't give af who wins out of us and pine, I'm just worried about getting drunk Saturday night😂",sadness,0.20800000000000002
738,40738,I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂,sadness,0.20800000000000002
739,40739,I keep feeling the heaviness on my left hand and look down and I am in awe every single time 😍💍 #notusedtoit #imafiancée #wut,sadness,0.20800000000000002
740,40740,the rappers who stayed true to the game is rich.,sadness,0.20800000000000002
741,40741,@thetroche94 @ramiro_cedeno yeah if you want to become obese it is! 😅 I can afford it so I don't think it's that serious haha,sadness,0.20800000000000002
742,40742,@Hails_Berry8 @sajedhariri23 varsity pine riding,sadness,0.20800000000000002
743,40743,The difference between someone's selfies when they're happy vs. unhappy is absolutely amazing.,sadness,0.20800000000000002
744,40744,@KatelynKolsrud thanks mucho kate💕 #sober,sadness,0.20800000000000002
745,40745,@hyattd335 #Grateful for #novel #award #promo #RT - #Blessings DeWayne Hyatt #Hippie who loves to grind on the #blues #Florida,sadness,0.20800000000000002
746,40746,@CrucialBMXShop ohh silver lake came up a lot on there! Is that where you guys stayed?,sadness,0.20800000000000002
747,40747,"@Damn_It_Dillon @SamUndomiel of course! This is a happy hentai, not a sad or gloomy one",sadness,0.20800000000000002
748,40748,@VaunWilmott @PrisonBreak @PBWritersRoom linc the sink,sadness,0.20800000000000002
749,40749,"@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.",sadness,0.20600000000000002
750,40750,We stayed up all night long\nMade our drinks too strong\nFeeling ten feet tall\nRopes swinging into the water\nIn the middle of the night,sadness,0.2
751,40751,why do i have such a thing for dark curly hAIR,sadness,0.196
752,40752,Well i did hear once before that girls are attracted to men that look like their dad!  👌 #serious,sadness,0.188
753,40753,"A tummy full of steak, wine, key lime pine and cuddles on tap. What a way to turn around a stressful Wednesday 💛",sadness,0.188
754,40754,Free live music in DC tonight!  #blues with #MoonshineSociety at @thehamiltondc in the Loft starting at 10:30pm @FreeinDCBlog @WTOPFreebies,sadness,0.188
755,40755,@hannah_2401 hannah stop being mournful and chill 💁,sadness,0.188
756,40756,Guys! Read my #fanfiction if you like #lost and #housemd I have one of each #tvshow -link in bio!,sadness,0.188
757,40757,@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales ,sadness,0.188
758,40758,Very long day. Thank goodness for Bake Off to brighten up a weary Wednesday ☺ #GBBO,sadness,0.188
759,40759,"TONIGHT - Fulford Arms, York \nTOMORROW - Bank Top Tavern, Oldham\nNEXT SATURDAY- Big Hands, Manchester \n\n#livemusic #punk #blues #rockandroll",sadness,0.188
760,40760,"I'm so proud he understands this, he shows love, thought and compassion    and it's not done in a clouded way..",sadness,0.188
761,40761,blues bar,sadness,0.188
762,40762,"@GOP she's ahead in the polls &amp; after Trumps dismal performance at upcoming debate, it will be an easy win for Hillary.",sadness,0.174
763,40763,@urbaneprofessor roast them. Then risotto with sage and pine nuts,sadness,0.16699999999999998
764,40764,Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.,sadness,0.16699999999999998
765,40765,Good morning chirpy #SpringEquinox and your pensive sister #AutumnEquinox A perfect day however it is expressed 🌹🍁🌓☯️ #theBeautyofBalance,sadness,0.16699999999999998
766,40766,also who has amazon prime that would like to help a girl out LOL #serious,sadness,0.16699999999999998
767,40767,I added Paul Walker on Xbox but he just spends all of his time on the dashboard.  #humor #funny,sadness,0.16699999999999998
768,40768,"Nice to see Balotelli back to his best, good player.. Just lost his way a bit!",sadness,0.16699999999999998
769,40769,@KatieBurnett ha freshers blues would love to re do all again ... ha nice tshirt .. vote for Pedro,sadness,0.16699999999999998
770,40770,What do you get when you cross an #apple tree and a #pine tree? 🍎🌲\nNothing. You can't cross-pollinate #deciduous and #coniferous #trees.,sadness,0.146
771,40771,"Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓 #blog #selfhelp ",sadness,0.146
772,40772,@RiRiMathew even when we're fighting I'm laughing. I probably have serious ingrained issues😂🤗,sadness,0.146
773,40773,"@SquidWasTaken Pfft- Yeye, i'm a sucker for bright yellow, red, pink, and blues when it comes to coloring or backgrounds haaa",sadness,0.146
774,40774,Never a dull moment when talking to Nell 😂😂😂😂😋,sadness,0.146
775,40775,Never dull moment here,sadness,0.146
776,40776,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...,sadness,0.146
777,40777,@EBled2 Great to have you as our tournament chair and award was #serious,sadness,0.132
778,40778,@DarbyHogle the red one would look super pretty with a bronzy glowy nude lip makeup look! 3rd black would be pretty with a dark lip! 😍,sadness,0.125
779,40779,@PottzGaming hmu need players for lans next year. DM me. Need serious players. Im under org,sadness,0.125
780,40780,"#FF @ElizaNealsRocks Love &amp; support, always!! Eliza Neals ROCKS!! #blues #music #friends 😎🎸",sadness,0.125
781,40781,@VivienLloyd Thank you so much! Just home - stunned but so happy. Don't think it has sunk in yet! Wow.,sadness,0.10400000000000001
782,40782,Just put the winter duvet on ☃️❄️🌬☔️ ,sadness,0.10400000000000001
783,40783,@SilkInSide @TommyJoeRatliff that's so pretty! I love the sky in the background and the purple highlights with the dull colors is great,sadness,0.08800000000000001
784,40784,@BluesfestByron second artist announcement looking good #bluesfest2017 #blues #Music #byronbay,sadness,0.083
785,40785,"I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life",sadness,0.083
